CS,Density,WC,pH,EC,F,G,Pollen_analysis,Viscosity,Purity,Price
8.56,1.73,24.24,5.82,0.83,47.8,22.26,Clover,1798.45,0.61,128.72
6.66,1.72,20.19,5.67,0.74,45.49,25.86,Eucalyptus,4021.83,0.97,675.06
6.31,1.51,13.51,5.64,0.7,45.13,38.37,Alfalfa,3768.31,0.97,420.49
9.67,1.68,24.69,4.68,0.75,48.95,26.34,Borage,9385.39,0.82,612.19
9.02,1.24,14.36,7.0,0.89,22.83,29.36,Eucalyptus,5106.17,0.66,459.59
1.83,1.3,13.14,5.3,0.85,27.95,31.24,Chestnut,5882.65,0.66,639.64
4.45,1.7,13.21,4.77,0.81,47.34,32.56,Manuka,8863.9,0.82,802.69
9.3,1.52,12.56,4.42,0.77,44.08,26.95,Borage,7389.82,0.82,612.19
2.14,1.39,21.15,5.53,0.82,40.71,40.49,Clover,9359.78,0.88,185.13
1.02,1.43,17.06,3.48,0.86,48.55,33.53,Heather,9955.52,1.0,926.3
7.99,1.25,12.1,5.07,0.71,36.07,21.91,Eucalyptus,4391.25,0.66,456.11
8.7,1.78,18.38,5.12,0.79,41.37,25.25,Sage,8090.81,0.66,612.96
7.7,1.22,23.7,4.68,0.73,48.94,25.4,Acacia,3723.65,0.82,446.59
6.34,1.66,20.69,4.24,0.75,40.78,28.68,Thyme,5172.72,1.0,916.22
8.59,1.71,23.96,3.15,0.87,34.31,42.47,Alfalfa,6083.24,0.82,353.38
2.22,1.84,19.8,4.03,0.83,33.97,42.87,Heather,9852.44,0.79,731.6
8.42,1.65,19.32,3.16,0.73,40.1,32.4,Eucalyptus,8544.85,0.82,570.79
8.32,1.78,22.88,6.48,0.83,24.38,27.24,Clover,3595.26,0.66,139.71
3.24,1.4,16.54,4.95,0.75,30.37,21.89,Sage,8793.87,1.0,926.3
9.47,1.47,20.87,5.42,0.88,25.3,30.11,Orange Blossom,3635.8,0.66,166.35
2.27,1.49,19.59,5.58,0.83,42.94,24.51,Acacia,8474.53,0.64,345.99
8.28,1.31,15.25,3.95,0.79,32.97,24.05,Acacia,7433.72,0.82,443.87
7.32,1.66,18.8,5.34,0.71,38.52,24.28,Thyme,9865.77,0.63,576.95
5.16,1.79,16.88,7.04,0.82,31.33,21.46,Lavender,4141.76,1.0,603.85
8.66,1.48,16.7,3.04,0.88,43.46,30.61,Chestnut,6925.45,0.82,794.4
8.48,1.49,20.17,4.78,0.73,43.37,21.05,Blueberry,4062.3,0.8,754.16
6.16,1.28,23.14,7.09,0.86,41.86,32.74,Heather,3201.14,0.97,900.34
1.21,1.54,18.53,2.66,0.72,38.32,30.77,Tupelo,1987.56,0.66,613.07
6.67,1.85,17.1,4.44,0.9,32.0,44.49,Avocado,3431.39,1.0,976.69
9.91,1.43,17.94,6.87,0.86,39.77,23.38,Chestnut,4021.39,1.0,966.61
6.37,1.81,22.26,4.05,0.87,23.22,33.97,Thyme,1766.27,1.0,916.22
3.7,1.48,14.52,5.26,0.86,23.93,20.26,Wildflower,7472.66,0.64,204.93
3.43,1.33,23.34,3.82,0.76,37.62,32.11,Clover,3906.12,0.84,177.74
5.42,1.51,13.74,4.54,0.76,40.43,25.74,Clover,2306.71,1.0,211.13
9.27,1.52,16.02,7.45,0.76,40.98,26.68,Clover,8923.41,0.66,139.71
6.14,1.66,22.06,6.63,0.89,42.74,27.91,Acacia,3175.76,0.97,528.18
2.77,1.51,19.92,7.14,0.8,24.76,25.79,Clover,1717.97,0.64,134.0
6.78,1.7,20.23,6.54,0.75,39.93,29.7,Borage,9737.19,0.96,718.81
8.37,1.81,19.51,7.29,0.86,26.27,41.7,Acacia,3801.71,0.64,345.99
3.83,1.8,13.74,3.06,0.82,49.3,44.29,Alfalfa,9660.57,0.77,333.03
5.09,1.81,23.91,5.68,0.78,26.11,34.19,Orange Blossom,2700.97,0.97,244.34
1.45,1.53,20.22,5.3,0.81,23.82,35.71,Alfalfa,9233.18,0.66,286.27
8.48,1.42,23.86,2.89,0.83,34.43,28.69,Manuka,3532.61,0.92,900.44
4.71,1.82,17.92,6.74,0.88,33.79,34.83,Sage,9010.86,0.89,826.17
3.09,1.69,15.02,2.92,0.71,32.96,39.9,Blueberry,9972.27,0.66,619.67
7.96,1.46,16.79,4.89,0.75,47.13,40.33,Tupelo,3983.6,0.8,746.12
7.23,1.32,13.2,2.98,0.74,38.27,30.1,Borage,7487.59,0.68,507.83
2.84,1.82,18.33,4.43,0.75,23.23,37.65,Orange Blossom,6371.29,0.82,206.6
7.54,1.34,14.96,7.13,0.76,48.89,31.97,Manuka,7955.08,0.66,646.3
5.42,1.47,23.31,5.88,0.83,43.89,26.56,Lavender,2906.36,0.97,586.93
2.71,1.34,21.37,4.33,0.84,23.22,37.98,Thyme,9038.94,0.82,752.99
6.55,1.76,22.22,4.2,0.82,32.58,44.33,Eucalyptus,8031.56,1.0,694.53
1.99,1.7,14.87,3.02,0.75,49.81,30.83,Acacia,7067.61,0.82,446.59
7.87,1.57,24.7,5.39,0.74,22.9,21.69,Alfalfa,9060.99,0.64,275.45
2.52,1.59,20.13,4.96,0.88,26.94,33.0,Sage,2760.61,0.82,761.27
4.47,1.65,19.86,6.74,0.75,42.1,24.3,Eucalyptus,4122.11,0.64,442.21
5.9,1.57,17.32,5.89,0.88,48.06,20.55,Tupelo,7255.63,1.0,936.38
2.56,1.79,22.53,3.65,0.81,22.56,38.82,Sage,5502.0,0.82,761.27
1.38,1.53,20.49,4.43,0.85,37.7,40.66,Avocado,2628.78,0.82,797.8
6.21,1.51,16.51,6.47,0.9,41.98,37.52,Alfalfa,6608.83,0.97,420.49
6.81,1.72,19.22,4.86,0.81,33.68,32.54,Heather,6650.07,1.0,926.3
6.05,1.68,21.13,5.85,0.76,48.68,43.83,Eucalyptus,4429.97,0.95,657.68
1.52,1.75,24.69,5.51,0.88,21.16,28.85,Sage,5806.47,0.66,612.96
4.86,1.59,18.02,5.85,0.88,21.87,26.55,Heather,5753.37,1.0,926.3
3.89,1.57,20.5,5.62,0.88,27.03,28.42,Lavender,1772.63,0.64,383.27
8.44,1.56,20.44,3.08,0.71,28.24,20.26,Rosemary,1587.84,0.77,581.18
9.18,1.22,24.76,5.52,0.79,33.28,26.39,Manuka,2334.42,0.66,639.46
1.87,1.79,22.72,4.38,0.74,25.1,31.93,Buckwheat,7065.86,0.82,562.51
9.56,1.47,12.21,4.6,0.88,44.07,24.47,Sunflower,7449.75,0.8,705.97
1.15,1.48,14.94,4.33,0.79,48.33,37.35,Thyme,5225.28,0.82,752.99
8.56,1.27,18.09,4.06,0.89,40.46,42.88,Orange Blossom,3368.91,1.0,251.38
9.95,1.27,18.01,4.96,0.83,27.7,26.93,Sunflower,1693.18,1.0,885.99
2.72,1.66,12.14,2.55,0.71,42.05,28.93,Blueberry,1886.08,0.64,600.73
4.17,1.62,17.79,2.81,0.73,41.83,23.14,Lavender,2145.08,0.82,495.06
8.25,1.63,24.07,6.34,0.78,23.29,22.21,Wildflower,7643.55,0.64,204.93
3.06,1.28,13.62,4.6,0.83,22.58,35.91,Rosemary,8973.26,0.82,620.47
2.99,1.54,14.13,2.72,0.88,33.38,39.55,Borage,9171.83,0.68,507.83
2.2,1.81,14.72,7.24,0.72,45.52,40.22,Orange Blossom,5842.99,0.64,160.06
9.3,1.24,20.38,5.66,0.74,38.87,21.32,Blueberry,6588.42,0.66,621.56
1.85,1.72,12.2,3.66,0.85,30.3,44.2,Buckwheat,5250.53,0.82,559.08
8.39,1.56,17.27,5.8,0.74,31.14,31.68,Thyme,9072.54,0.89,817.18
2.32,1.47,24.66,4.35,0.83,40.26,20.44,Tupelo,7449.71,0.8,746.12
4.28,1.51,21.58,6.27,0.75,46.29,41.03,Wildflower,5934.56,0.64,204.93
4.55,1.78,20.48,5.66,0.72,26.43,27.89,Buckwheat,3877.53,0.66,452.92
9.53,1.27,18.36,5.63,0.81,35.71,22.68,Chestnut,7969.68,0.66,634.8
4.32,1.31,16.21,7.23,0.81,48.01,27.14,Blueberry,6302.03,0.66,626.3
9.85,1.66,17.25,5.9,0.74,34.94,28.38,Sunflower,2341.4,0.86,766.27
4.89,1.36,18.58,4.31,0.87,39.22,36.52,Avocado,6775.73,1.0,976.69
5.42,1.64,14.21,6.72,0.72,31.7,30.93,Alfalfa,7009.9,0.99,429.15
3.18,1.81,22.67,6.98,0.8,36.03,39.05,Rosemary,7521.76,0.68,514.7
6.49,1.67,16.17,6.74,0.81,46.12,34.61,Thyme,9789.07,0.94,865.78
6.42,1.55,19.27,3.59,0.89,48.47,30.91,Avocado,3024.61,1.0,976.69
6.07,1.67,24.63,3.25,0.77,32.13,24.74,Sunflower,8127.1,1.0,885.99
2.65,1.4,17.47,5.14,0.85,36.78,28.14,Wildflower,6979.43,1.0,321.85
3.96,1.73,23.03,5.75,0.86,46.79,42.18,Sage,8962.13,0.64,589.79
9.71,1.48,15.13,4.38,0.81,21.99,23.25,Wildflower,5953.89,0.8,256.46
7.11,1.27,16.17,4.85,0.77,43.82,36.87,Chestnut,9204.72,1.0,966.61
8.99,1.52,12.07,2.65,0.83,27.4,43.81,Manuka,2509.88,0.64,621.87
9.55,1.56,20.71,3.11,0.77,39.98,43.89,Sage,6487.56,0.82,756.63
5.77,1.84,15.06,5.52,0.89,45.54,21.47,Acacia,1749.98,0.92,499.89
4.08,1.44,14.83,7.19,0.88,27.46,34.34,Tupelo,2608.48,0.9,844.53
4.81,1.67,24.82,2.64,0.78,20.94,41.4,Thyme,4789.75,0.95,867.61
7.41,1.64,13.09,4.17,0.9,20.84,25.47,Avocado,9539.93,0.8,776.29
2.59,1.81,13.11,6.91,0.88,43.13,23.97,Alfalfa,3679.43,0.64,275.45
6.82,1.77,14.7,5.38,0.87,45.93,37.53,Clover,3181.01,0.97,205.21
2.15,1.71,24.92,6.41,0.76,48.34,44.95,Buckwheat,3414.46,0.64,435.8
5.37,1.46,23.24,3.83,0.71,22.34,22.41,Avocado,6350.58,1.0,976.69
9.28,1.31,19.09,5.23,0.89,40.83,31.61,Orange Blossom,6587.82,0.66,166.35
7.44,1.74,23.76,5.33,0.75,40.38,42.01,Clover,2090.17,0.61,128.72
7.45,1.8,22.44,2.87,0.73,40.77,27.89,Wildflower,8261.27,0.66,212.98
2.73,1.66,20.64,7.42,0.84,43.56,37.39,Tupelo,8728.45,0.66,619.63
2.74,1.59,22.34,5.4,0.89,26.21,27.44,Avocado,6232.67,0.66,646.3
7.77,1.82,14.94,3.55,0.71,37.62,37.92,Blueberry,9818.95,0.82,771.2
1.55,1.27,19.4,7.38,0.71,30.37,35.19,Eucalyptus,6864.45,0.68,473.48
4.03,1.79,20.0,4.66,0.86,34.42,43.29,Sage,9464.98,0.82,756.63
7.0,1.55,14.92,4.01,0.78,35.47,23.08,Alfalfa,3594.63,1.0,432.62
7.05,1.68,17.0,3.73,0.88,47.29,39.5,Thyme,5637.98,1.0,916.22
9.64,1.81,20.41,5.9,0.89,24.03,28.62,Thyme,6408.57,0.66,606.29
8.82,1.33,12.59,6.45,0.88,42.25,40.09,Avocado,4392.7,0.64,621.87
9.56,1.39,24.07,3.76,0.76,31.31,38.44,Thyme,3191.68,1.0,916.22
9.62,1.75,24.14,4.05,0.74,48.91,29.36,Lavender,2202.43,0.8,479.95
3.87,1.56,23.16,6.62,0.85,37.62,32.98,Blueberry,3227.01,0.68,645.24
3.94,1.79,16.02,4.13,0.71,44.11,26.59,Heather,2954.75,0.82,761.27
5.28,1.33,13.5,3.08,0.81,22.45,41.65,Heather,7472.96,1.0,926.3
4.22,1.57,15.92,5.2,0.72,22.02,22.22,Sunflower,1872.75,0.61,540.18
6.02,1.37,19.88,3.28,0.84,33.56,36.93,Blueberry,3214.12,1.0,946.46
5.03,1.7,20.29,5.65,0.77,43.16,42.98,Buckwheat,5280.71,0.95,648.14
1.41,1.81,22.26,6.8,0.76,37.09,30.71,Acacia,8099.87,0.68,370.46
9.22,1.74,13.01,6.23,0.89,20.92,30.16,Sage,2413.68,0.64,587.93
6.51,1.27,19.24,5.34,0.85,26.56,25.3,Lavender,6050.26,0.97,586.93
3.04,1.81,17.05,3.52,0.78,47.36,23.92,Chestnut,5703.05,1.0,966.61
9.33,1.34,17.37,4.23,0.76,47.29,23.93,Sunflower,3095.88,1.0,885.99
9.42,1.38,20.39,7.2,0.82,29.51,30.09,Buckwheat,2126.22,0.88,598.81
7.22,1.45,22.36,4.6,0.86,36.42,28.38,Rosemary,2163.1,0.82,615.18
5.66,1.35,17.51,4.28,0.86,28.16,23.44,Tupelo,1783.96,1.0,936.38
5.92,1.43,18.74,6.93,0.89,25.73,26.47,Heather,3384.68,1.0,926.3
9.84,1.6,14.01,6.8,0.81,28.66,40.57,Orange Blossom,1785.47,0.61,153.27
6.12,1.49,18.26,4.35,0.8,39.38,37.41,Acacia,2350.93,1.0,543.41
6.28,1.54,12.39,5.4,0.77,40.9,39.38,Eucalyptus,2010.32,0.94,656.29
1.9,1.55,18.18,6.2,0.79,48.24,35.22,Orange Blossom,7729.27,0.66,166.35
9.52,1.34,21.06,6.14,0.84,28.08,31.08,Buckwheat,9131.36,0.66,452.92
9.72,1.49,22.83,4.7,0.76,45.64,33.8,Borage,3271.77,0.82,612.19
4.71,1.41,15.77,6.19,0.8,25.58,41.28,Orange Blossom,4376.75,0.88,220.43
6.36,1.71,12.66,5.3,0.87,36.81,42.78,Chestnut,7672.72,0.97,934.69
4.68,1.29,16.68,6.22,0.79,40.67,25.08,Clover,2231.77,0.64,134.0
1.66,1.49,13.84,2.68,0.8,27.92,22.88,Buckwheat,9403.49,0.64,435.8
8.44,1.77,22.36,5.39,0.7,46.17,36.11,Borage,4838.99,0.66,492.92
6.3,1.81,19.81,6.85,0.78,23.78,36.25,Blueberry,3152.62,0.97,919.93
4.97,1.44,23.07,6.8,0.77,43.53,36.99,Borage,8100.01,1.0,744.91
7.6,1.39,16.14,6.8,0.84,46.82,35.2,Borage,2965.71,0.9,671.84
2.99,1.6,16.6,7.09,0.73,26.88,28.99,Thyme,4910.67,0.66,606.29
4.16,1.41,15.72,5.79,0.73,28.03,20.88,Avocado,2144.07,0.85,830.05
9.78,1.73,17.53,7.14,0.78,39.15,25.7,Heather,5154.26,0.89,826.17
2.05,1.22,14.51,6.57,0.82,45.24,43.43,Thyme,8523.13,0.64,583.37
9.17,1.74,16.95,4.96,0.77,27.31,30.9,Clover,6043.74,1.0,211.13
9.07,1.48,22.59,7.39,0.86,35.72,34.9,Wildflower,6098.8,0.68,219.42
3.99,1.79,18.66,3.69,0.77,25.04,23.85,Sunflower,1981.9,0.77,682.03
9.27,1.66,18.04,4.75,0.72,43.86,35.16,Lavender,3824.23,1.0,603.85
7.1,1.68,18.42,3.57,0.74,45.1,20.17,Orange Blossom,9939.25,1.0,251.38
3.02,1.55,18.85,5.99,0.74,48.56,38.19,Acacia,4468.04,0.66,359.59
4.62,1.73,15.18,3.86,0.86,22.61,43.8,Heather,1709.3,0.77,713.06
5.0,1.7,19.83,4.23,0.74,25.09,43.04,Buckwheat,8147.76,1.0,684.45
5.12,1.35,20.51,7.37,0.81,20.25,42.58,Avocado,6901.41,0.95,924.88
5.54,1.61,21.62,3.65,0.79,21.65,27.42,Wildflower,2907.67,1.0,321.85
1.34,1.5,13.62,6.99,0.7,20.25,26.52,Eucalyptus,2134.81,0.64,440.82
8.18,1.66,24.02,5.05,0.73,40.92,28.21,Clover,7947.86,0.66,139.71
4.3,1.51,24.15,6.04,0.79,27.58,29.19,Alfalfa,8553.66,0.66,286.27
2.96,1.68,18.59,4.01,0.72,27.47,43.69,Lavender,3870.49,0.8,481.16
4.51,1.52,12.79,6.92,0.81,43.13,25.84,Sage,2515.4,0.66,612.96
7.59,1.86,22.11,3.66,0.83,27.13,43.87,Alfalfa,3579.49,0.8,344.72
6.43,1.4,18.14,3.59,0.73,43.24,32.63,Sunflower,2369.91,1.0,885.99
8.53,1.8,15.82,2.97,0.78,25.83,21.55,Chestnut,6847.18,0.64,615.46
7.76,1.76,18.85,7.05,0.8,44.17,33.01,Rosemary,3321.78,0.66,499.59
2.94,1.73,24.63,3.42,0.85,42.35,34.67,Wildflower,9407.2,0.82,264.51
8.66,1.64,20.56,7.05,0.72,39.65,31.49,Manuka,8922.98,0.68,665.85
1.73,1.83,24.17,3.45,0.82,46.79,30.54,Lavender,5239.14,0.82,496.27
3.17,1.6,19.86,2.67,0.78,29.31,20.42,Avocado,9360.32,0.64,621.87
5.88,1.47,23.4,6.83,0.83,23.37,34.49,Thyme,9467.38,0.97,890.54
3.03,1.62,22.32,6.56,0.71,20.78,41.55,Alfalfa,6102.22,0.64,275.45
3.49,1.39,12.76,6.47,0.72,37.11,26.6,Blueberry,5747.1,0.92,872.56
4.94,1.39,18.52,2.5,0.84,23.65,35.5,Orange Blossom,5231.78,1.0,251.38
3.27,1.35,15.38,4.51,0.71,43.7,43.16,Buckwheat,7066.58,0.8,545.38
2.76,1.79,20.24,3.7,0.83,21.8,38.03,Acacia,6191.68,0.82,446.59
4.48,1.6,21.9,4.76,0.89,41.18,20.97,Heather,5846.58,0.8,738.09
9.85,1.3,18.75,4.51,0.77,37.21,25.04,Heather,6814.06,0.84,779.81
4.44,1.86,21.63,5.26,0.71,39.87,42.2,Orange Blossom,9938.64,0.63,158.3
1.19,1.48,17.83,6.86,0.76,34.96,22.0,Alfalfa,9253.0,0.87,375.02
9.15,1.62,23.65,7.2,0.76,35.29,36.91,Clover,2468.59,0.66,138.23
3.13,1.26,19.29,6.87,0.83,29.66,43.71,Rosemary,8230.47,0.64,480.71
8.25,1.63,15.61,5.41,0.85,31.13,22.19,Sage,3839.61,0.66,608.32
5.96,1.48,18.54,3.97,0.79,45.46,39.46,Heather,4199.49,1.0,926.3
8.67,1.3,22.83,4.49,0.83,25.3,23.47,Tupelo,2135.56,0.77,720.82
1.81,1.58,16.56,5.74,0.83,24.46,37.49,Orange Blossom,7442.97,0.66,166.35
2.25,1.82,18.66,4.8,0.77,30.49,41.81,Sage,8161.11,0.82,756.63
2.65,1.4,24.14,4.6,0.83,34.75,42.11,Wildflower,4125.54,1.0,321.85
2.43,1.81,21.7,2.84,0.75,21.95,33.84,Sunflower,6964.39,0.66,586.28
2.26,1.69,21.64,4.31,0.71,42.8,40.49,Lavender,2989.78,0.8,481.16
1.0,1.43,20.97,2.73,0.76,36.5,25.55,Avocado,7710.52,0.92,900.44
2.28,1.4,23.42,7.33,0.7,24.72,43.35,Sage,5597.38,0.88,812.26
5.73,1.46,13.73,4.41,0.85,27.2,24.59,Rosemary,8014.75,1.0,754.98
3.16,1.55,14.8,5.45,0.75,44.2,24.4,Orange Blossom,9109.15,0.64,160.06
2.24,1.31,19.15,5.73,0.86,44.97,31.79,Lavender,3012.89,0.66,399.58
3.18,1.62,15.0,5.08,0.71,38.19,31.46,Tupelo,3385.27,0.68,638.37
3.7,1.77,22.77,6.04,0.84,38.29,41.85,Borage,5850.68,0.66,489.2
7.13,1.8,21.66,6.78,0.71,47.59,41.87,Tupelo,3383.01,0.95,886.7
5.91,1.78,22.91,4.81,0.77,30.25,30.48,Wildflower,5020.85,1.0,321.85
3.15,1.26,15.14,5.21,0.89,25.63,28.3,Buckwheat,9180.23,0.66,452.92
9.93,1.74,17.68,6.63,0.86,35.15,25.94,Sunflower,3949.1,0.89,790.21
2.0,1.64,14.38,2.5,0.81,30.95,42.57,Wildflower,3999.78,0.66,211.37
4.33,1.38,13.81,6.02,0.72,30.87,43.62,Orange Blossom,6862.01,0.9,225.47
9.62,1.78,17.9,6.9,0.87,30.0,31.07,Lavender,3743.99,0.87,526.49
8.55,1.36,19.14,7.36,0.74,36.38,26.08,Orange Blossom,4999.07,0.92,231.76
8.1,1.39,16.15,5.89,0.76,40.56,31.48,Buckwheat,2084.58,0.88,598.81
9.82,1.71,19.31,5.02,0.77,41.22,20.08,Eucalyptus,5060.34,0.64,442.21
1.23,1.71,19.07,3.74,0.73,24.47,33.86,Heather,5747.47,0.82,761.27
8.22,1.72,20.54,6.47,0.79,33.82,41.37,Blueberry,6650.87,0.66,621.56
8.16,1.81,23.42,5.3,0.87,49.52,30.86,Acacia,3339.18,0.66,359.59
9.63,1.35,18.04,6.94,0.75,22.75,40.03,Blueberry,5979.96,0.85,801.52
5.4,1.26,13.06,5.72,0.75,21.4,40.87,Avocado,2212.55,0.92,898.48
7.13,1.56,22.8,6.1,0.72,32.81,22.03,Lavender,3937.1,0.97,583.9
8.64,1.8,17.09,4.26,0.78,49.8,23.6,Rosemary,1713.03,0.98,739.87
6.88,1.48,15.63,5.05,0.82,25.02,39.62,Sage,4177.66,0.97,900.34
3.84,1.33,20.76,7.16,0.77,39.51,29.18,Rosemary,9145.31,0.68,514.7
5.4,1.78,21.49,4.57,0.87,30.81,23.73,Heather,6766.84,1.0,926.3
2.37,1.22,20.25,7.14,0.81,28.21,31.93,Eucalyptus,5471.38,0.66,459.59
2.09,1.77,18.23,7.11,0.74,42.43,20.97,Rosemary,5695.21,0.64,480.71
2.18,1.26,24.86,4.11,0.75,23.73,36.3,Buckwheat,7528.25,0.82,562.51
3.82,1.39,13.53,7.24,0.81,27.91,26.32,Thyme,9810.1,0.88,801.59
8.41,1.42,17.62,5.65,0.85,39.35,38.88,Rosemary,1664.51,1.0,754.98
2.34,1.52,23.98,6.76,0.81,24.77,27.0,Avocado,9487.2,0.66,646.3
8.56,1.27,12.15,3.68,0.8,23.15,29.11,Buckwheat,8161.86,0.82,562.51
8.84,1.61,23.4,5.72,0.78,26.94,30.93,Sage,5701.69,0.66,612.96
1.61,1.26,15.07,3.55,0.7,45.11,32.05,Alfalfa,1917.98,0.8,343.85
7.43,1.49,23.35,2.7,0.75,30.67,20.25,Acacia,9681.51,0.63,342.19
2.96,1.77,19.6,4.55,0.71,20.83,39.75,Alfalfa,3528.66,0.82,355.54
8.34,1.48,22.74,2.62,0.74,31.86,39.65,Buckwheat,6035.17,0.68,466.62
8.87,1.48,14.32,3.74,0.87,44.18,31.8,Alfalfa,6847.67,0.82,355.54
6.06,1.64,17.63,3.55,0.72,22.2,25.29,Buckwheat,4752.03,1.0,684.45
6.41,1.34,20.04,2.99,0.86,24.32,28.24,Orange Blossom,2400.71,0.94,237.54
4.04,1.82,15.42,5.78,0.74,25.85,22.92,Wildflower,9465.46,0.64,204.93
9.36,1.56,23.54,2.84,0.84,44.48,33.77,Wildflower,8461.52,0.66,212.98
5.09,1.74,18.79,3.34,0.87,20.2,33.11,Eucalyptus,7803.8,1.0,694.53
2.0,1.59,18.35,3.91,0.74,46.2,34.14,Heather,7964.22,0.82,761.27
7.13,1.69,14.48,6.57,0.72,40.66,29.01,Rosemary,7478.55,0.97,733.82
2.7,1.58,23.04,5.61,0.71,41.26,25.88,Orange Blossom,3545.91,0.66,166.35
4.48,1.55,20.35,7.21,0.73,39.92,31.53,Alfalfa,8550.4,0.68,294.93
4.66,1.6,17.74,6.97,0.79,30.67,36.01,Lavender,2766.37,0.89,538.57
9.08,1.76,23.59,6.39,0.87,30.27,28.78,Wildflower,4651.39,0.68,219.42
7.68,1.64,18.42,7.02,0.83,34.43,41.32,Heather,2251.62,0.63,583.3
3.46,1.76,17.86,5.89,0.89,34.85,41.24,Sage,1983.19,0.84,777.96
7.81,1.4,24.82,6.67,0.88,46.62,28.93,Thyme,4226.1,0.9,826.35
9.67,1.58,20.63,7.31,0.88,22.75,34.41,Rosemary,7540.67,0.66,499.59
2.68,1.8,16.44,2.82,0.87,22.44,42.72,Tupelo,2472.82,0.61,570.91
9.98,1.28,14.01,3.38,0.89,45.2,27.48,Wildflower,3945.13,0.82,264.51
9.19,1.61,19.45,6.03,0.83,46.56,24.97,Buckwheat,3338.98,0.64,435.8
7.84,1.56,19.42,7.37,0.7,38.21,30.88,Avocado,5446.6,0.68,665.85
6.82,1.71,20.77,3.67,0.74,23.48,21.49,Manuka,2578.51,1.0,976.69
8.72,1.71,14.27,4.93,0.74,42.25,35.47,Sunflower,4467.86,0.82,728.14
2.42,1.84,17.75,3.42,0.76,49.38,28.96,Blueberry,8086.75,1.0,946.46
8.13,1.66,21.4,5.85,0.83,44.91,32.53,Manuka,4974.54,0.66,646.3
7.28,1.62,16.84,5.51,0.74,22.23,21.26,Rosemary,7416.15,0.85,639.36
6.47,1.62,20.35,5.08,0.7,32.33,41.5,Orange Blossom,9895.15,0.94,236.29
4.95,1.83,12.77,5.27,0.71,25.79,26.73,Manuka,7721.65,0.97,949.32
5.04,1.6,13.71,6.67,0.88,48.3,22.66,Sunflower,6356.82,0.95,838.98
9.57,1.62,22.22,5.45,0.86,44.97,22.73,Clover,3901.75,0.64,134.43
5.14,1.7,22.72,4.35,0.86,23.93,39.76,Avocado,5779.7,1.0,976.69
6.76,1.38,15.34,3.97,0.87,40.99,20.86,Blueberry,3228.48,1.0,946.46
5.91,1.7,12.27,4.14,0.88,38.07,36.85,Alfalfa,8171.81,1.0,432.62
1.63,1.37,24.73,3.99,0.81,32.86,23.6,Heather,7414.68,1.0,926.3
4.66,1.78,12.04,6.37,0.73,25.66,30.82,Eucalyptus,6203.42,0.66,459.59
5.93,1.63,13.26,4.46,0.76,27.64,34.91,Sunflower,5004.91,1.0,885.99
6.7,1.7,19.78,6.37,0.85,41.2,27.08,Blueberry,7467.1,0.97,919.93
3.28,1.77,17.47,5.7,0.9,39.51,26.07,Buckwheat,7252.1,0.89,610.46
1.15,1.23,19.39,5.71,0.73,32.05,24.57,Borage,2676.01,0.66,489.2
1.93,1.61,18.2,4.8,0.8,24.07,44.47,Blueberry,8543.0,0.8,754.16
2.97,1.29,23.52,3.66,0.83,36.99,33.83,Lavender,3828.27,0.84,508.35
9.56,1.44,22.89,7.07,0.88,29.64,24.79,Chestnut,8675.36,0.88,847.61
8.47,1.21,14.12,4.71,0.83,35.7,41.63,Eucalyptus,2798.02,0.82,567.31
8.59,1.5,12.09,6.21,0.78,46.06,33.34,Manuka,4955.45,0.66,646.3
2.71,1.44,23.96,7.32,0.78,43.89,35.56,Eucalyptus,2640.08,0.9,626.4
9.92,1.43,19.1,7.33,0.76,25.88,38.0,Heather,6331.97,0.9,835.44
5.86,1.57,19.62,3.27,0.79,33.68,39.01,Sage,6537.53,1.0,926.3
6.68,1.67,18.3,3.53,0.79,42.1,26.95,Sunflower,6894.33,1.0,885.99
8.82,1.81,17.77,3.68,0.88,47.02,37.71,Wildflower,7953.36,1.0,321.85
8.17,1.55,20.1,6.65,0.88,37.79,40.83,Heather,2982.7,0.66,608.32
8.21,1.86,21.53,5.79,0.7,30.83,31.86,Manuka,2909.09,0.68,665.85
9.62,1.71,17.41,2.88,0.88,22.82,26.29,Sunflower,7914.16,0.87,772.47
3.29,1.42,20.59,3.94,0.77,25.66,42.62,Clover,2142.25,1.0,211.13
8.08,1.42,22.65,4.14,0.78,42.61,29.33,Eucalyptus,5227.13,1.0,694.53
2.04,1.3,19.08,5.85,0.76,40.62,30.3,Blueberry,2285.0,0.64,600.73
7.57,1.81,24.1,6.65,0.77,48.47,43.34,Chestnut,2534.57,0.64,615.46
6.3,1.81,19.71,3.13,0.7,25.2,42.67,Clover,5408.85,1.0,211.13
2.92,1.82,22.54,5.57,0.72,34.22,31.81,Lavender,2203.21,0.66,395.35
5.91,1.45,24.5,5.4,0.77,38.67,39.24,Acacia,2620.39,1.0,543.41
6.42,1.29,14.76,5.35,0.86,22.85,22.91,Eucalyptus,4374.09,0.95,657.68
2.08,1.78,23.84,5.28,0.82,32.14,43.52,Heather,5772.7,0.66,608.32
4.58,1.43,12.4,3.43,0.89,34.33,24.21,Heather,2852.69,1.0,926.3
5.66,1.68,23.56,6.87,0.89,33.21,33.36,Heather,2627.35,0.99,918.88
5.65,1.74,19.23,5.03,0.87,47.69,24.12,Sage,4231.01,0.95,877.16
